sample_id,true_label,true_class,temperature,pressure,humidity,temp_diff,press_diff,hum_diff,temp_roll_std,temp_mean_5,hum_mean_5
19259,1,Attack,37.17676544189453,1008.0499877929688,60.36000061035156,-0.04764097183942795,0.12999999523162842,-0.05000000074505806,0.266124427318573,37.03188705444336,60.082000732421875
19260,1,Attack,24.690000534057617,1034.826904296875,84.75,0.2199999988079071,-0.11973314732313156,0.5099999904632568,0.11099549382925034,24.52199935913086,84.32599639892578
19261,1,Attack,31.68199348449707,1008.77001953125,56.599998474121094,0.015280965715646744,0.029999999329447746,0.029999999329447746,0.31368327140808105,31.586658477783203,56.625999450683594
19262,0,Normal,24.43000030517578,1007.489990234375,83.93000030517578,-0.009999999776482582,0.0,-0.20999999344348907,0.08049844950437546,24.356000900268555,83.94200134277344
19263,0,Normal,26.610000610351562,1006.3900146484375,73.33999633789062,-0.11999999731779099,0.0,0.5600000023841858,0.09757048636674881,26.75200080871582,73.19999694824219
19264,0,Normal,25.540000915527344,1006.510009765625,85.91999816894531,-0.15000000596046448,0.019999999552965164,0.5600000023841858,0.07949842512607574,25.552000045776367,85.62799835205078
19265,1,Attack,40.89029312133789,1008.9400024414062,45.029998779296875,0.581905722618103,0.019999999552965164,-0.28999999165534973,0.42042088508605957,40.34960174560547,44.91999816894531
19266,0,Normal,28.219999313354492,1005.7000122070312,69.88999938964844,-0.2199999988079071,0.009999999776482582,0.5,0.10401923209428787,28.378000259399414,69.98600006103516
19267,0,Normal,27.979999542236328,1007.0800170898438,78.52999877929688,0.20999999344348907,-0.029999999329447746,-0.36000001430511475,0.12549901008605957,27.940000534057617,78.58200073242188
19268,0,Normal,34.09000015258789,1009.280029296875,47.56999969482422,0.10000000149011612,-0.019999999552965164,-0.6000000238418579,0.0609918013215065,34.018001556396484,48.0620002746582
19269,1,Attack,26.020000457763672,1009.3900146484375,45.97999954223633,0.009999999776482582,0.0,0.3799999952316284,0.19994999468326569,26.194000244140625,45.757999420166016
19270,1,Attack,31.059999465942383,1009.5599975585938,64.05999755859375,0.029999999329447746,-0.009999999776482582,0.0,0.1426534205675125,30.920000076293945,64.05999755859375
19271,1,Attack,31.270000457763672,1512.0150146484375,62.38999938964844,0.009999999776482582,0.04500000178813934,0.5199999809265137,0.03420526161789894,31.288000106811523,62.22999954223633
19272,0,Normal,25.920000076293945,1009.6599731445312,82.6500015258789,-0.05999999865889549,-0.009999999776482582,-0.07000000029802322,0.12437845766544342,25.871999740600586,82.76799774169922
19273,0,Normal,34.41999816894531,1009.4000244140625,48.689998626708984,0.0,0.009999999776482582,0.38999998569488525,0.08573213964700699,34.369998931884766,48.59600067138672
19274,1,Attack,23.600000381469727,1004.9099731445312,51.880001068115234,-10.100000381469727,-0.03999999910593033,0.029999999329447746,8.327006340026855,31.63599967956543,52.04600143432617
19275,0,Normal,31.940000534057617,1009.0399780273438,55.20000076293945,0.2800000011920929,-0.009999999776482582,0.6600000262260437,0.15420764684677124,31.893999099731445,54.68199920654297
19276,1,Attack,38.93028259277344,1008.5399780273438,60.029998779296875,1.1831823587417603,0.0,-0.30000001192092896,0.5499500036239624,37.96586608886719,60.198001861572266
19277,0,Normal,31.600000381469727,1008.0700073242188,57.68000030517578,0.12999999523162842,0.029999999329447746,-0.25,0.07503332942724228,31.486000061035156,57.540000915527344
19278,0,Normal,23.299999237060547,1007.3800048828125,83.76000213623047,-0.1599999964237213,0.009999999776482582,-0.1899999976158142,0.14000000059604645,23.360000610351562,84.09200286865234
19279,1,Attack,39.483177185058594,1008.6900024414062,81.7300033569336,0.4241454303264618,0.009999999776482582,-0.25,0.2419053465127945,39.1971435546875,81.5780029296875
19280,1,Attack,27.760000228881836,1007.1099853515625,88.37289428710938,0.33000001311302185,0.009999999776482582,11.669434547424316,0.1383112370967865,27.586000442504883,74.65476989746094
19281,1,Attack,25.850000381469727,1008.9000244140625,45.08000183105469,0.05000000074505806,-0.009999999776482582,-0.09000000357627869,0.0881476029753685,25.902000427246094,45.150001525878906
19282,0,Normal,25.489999771118164,1006.510009765625,85.4800033569336,-0.15000000596046448,0.0,-0.05000000074505806,0.060166437178850174,25.538000106811523,85.58200073242188
19283,0,Normal,25.100000381469727,1006.5599975585938,82.5199966430664,0.03999999910593033,0.029999999329447746,-0.44999998807907104,0.05549774691462517,25.02400016784668,83.01599884033203
19284,0,Normal,31.540000915527344,1008.260009765625,64.43000030517578,-0.12999999523162842,0.029999999329447746,0.18000000715255737,0.1155422031879425,31.639999389648438,64.5739974975586
19285,0,Normal,31.559999465942383,1009.3499755859375,54.84000015258789,-0.05000000074505806,-0.019999999552965164,-0.03999999910593033,0.05431390181183815,31.6200008392334,54.9900016784668
19286,0,Normal,33.209999084472656,1008.8499755859375,55.720001220703125,0.27000001072883606,-0.029999999329447746,-0.27000001072883606,0.11326958984136581,33.125999450683594,55.7859992980957
19287,1,Attack,35.86000061035156,1008.6599731445312,46.41999816894531,-0.23999999463558197,0.029999999329447746,0.0,0.11882760375738144,35.89799880981445,46.41999816894531
19288,0,Normal,26.65999984741211,1007.989990234375,74.01000213623047,0.03999999910593033,0.019999999552965164,-0.029999999329447746,0.08258329331874847,26.562000274658203,73.94400024414062
19289,0,Normal,33.459999084472656,1009.1599731445312,52.689998626708984,-0.20000000298023224,0.0,0.6100000143051147,0.1116691529750824,33.571998596191406,52.72200012207031
19290,0,Normal,25.729999542236328,1008.3800048828125,80.37999725341797,0.05999999865889549,0.03999999910593033,-1.1100000143051147,0.09148770570755005,25.79199981689453,80.7040023803711
19291,1,Attack,30.709999084472656,1009.280029296875,59.720001220703125,-0.10999999940395355,0.009999999776482582,0.0,0.15801899135112762,30.92799949645996,59.720001220703125
19292,1,Attack,35.119998931884766,1032.6705322265625,46.27000045776367,-0.09000000357627869,-0.5429292321205139,0.4300000071525574,0.05770615115761757,35.19599914550781,46.33399963378906
19293,1,Attack,26.479999542236328,1009.8699951171875,77.62000274658203,-0.1899999976158142,0.0,0.5199999809265137,0.07918333262205124,26.538000106811523,77.87200164794922
19294,1,Attack,27.229999542236328,1010.0599975585938,71.25,-0.03999999910593033,0.0,-0.4300000071525574,0.1295376420021057,27.20400047302246,71.33599853515625
19295,0,Normal,36.18000030517578,1008.8099975585938,45.06999969482422,0.3100000023841858,-0.019999999552965164,-0.1599999964237213,0.16140012443065643,35.90999984741211,45.305999755859375
19296,0,Normal,25.739999771118164,1009.75,81.51000213623047,-0.3400000035762787,0.0,0.4099999964237213,0.1291123479604721,25.871999740600586,81.17400360107422
19297,0,Normal,25.81999969482422,1006.9400024414062,84.30000305175781,0.10000000149011612,0.009999999776482582,-0.07000000029802322,0.05079369992017746,25.77400016784668,84.24800109863281
